Treino,Média
2014-2015_treino_191.csv_32-1,0.53
2014-2015_treino_192.csv_32-1,0.56
2014-2015_treino_193.csv_32-1,0.56
2014-2015_treino_194.csv_32-1,0.59
2014-2015_treino_195.csv_32-1,0.56
2014-2015_treino_196.csv_32-1,0.56
2014-2015_treino_197.csv_32-1,0.59
2014-2015_treino_198.csv_32-1,0.62
2014-2015_treino_199.csv_32-1,0.59
2014-2015_treino_200.csv_32-1,0.59
2014-2015_treino_201.csv_32-1,0.56
2014-2015_treino_202.csv_32-1,0.56
2014-2015_treino_203.csv_32-1,0.59
2014-2015_treino_204.csv_32-1,0.62
2014-2015_treino_205.csv_32-1,0.59
2014-2015_treino_206.csv_32-1,0.62
2014-2015_treino_207.csv_32-1,0.62
2014-2015_treino_208.csv_32-1,0.62
2014-2015_treino_209.csv_32-1,0.59
2014-2015_treino_210.csv_32-1,0.62
2014-2015_treino_211.csv_32-1,0.59
2014-2015_treino_212.csv_32-1,0.59
2014-2015_treino_213.csv_32-1,0.59
2014-2015_treino_214.csv_32-1,0.59
2014-2015_treino_215.csv_32-1,0.59
2014-2015_treino_216.csv_32-1,0.56
2014-2015_treino_217.csv_32-1,0.59
2014-2015_treino_218.csv_32-1,0.62
2014-2015_treino_219.csv_32-1,0.62
2014-2015_treino_220.csv_32-1,0.66
2014-2015_treino_221.csv_32-1,0.66
2014-2015_treino_222.csv_32-1,0.69
2014-2015_treino_223.csv_32-1,0.72
2014-2015_treino_224.csv_32-1,0.72
2014-2015_treino_225.csv_32-1,0.72
2014-2015_treino_226.csv_32-1,0.72
2014-2015_treino_227.csv_32-1,0.75
2014-2015_treino_228.csv_32-1,0.75
2014-2015_treino_229.csv_32-1,0.75
2014-2015_treino_230.csv_32-1,0.72
2014-2015_treino_231.csv_32-1,0.72
2014-2015_treino_232.csv_32-1,0.72
2014-2015_treino_233.csv_32-1,0.72
2014-2015_treino_234.csv_32-1,0.69
2014-2015_treino_235.csv_32-1,0.66
2014-2015_treino_236.csv_32-1,0.62
2014-2015_treino_237.csv_32-1,0.66
2014-2015_treino_238.csv_32-1,0.66
2014-2015_treino_239.csv_32-1,0.66
2014-2015_treino_240.csv_32-1,0.62
2014-2015_treino_241.csv_32-1,0.66
2014-2015_treino_242.csv_32-1,0.66
2014-2015_treino_243.csv_32-1,0.69
2014-2015_treino_244.csv_32-1,0.69
2014-2015_treino_245.csv_32-1,0.66
2014-2015_treino_246.csv_32-1,0.62
2014-2015_treino_247.csv_32-1,0.59
2014-2015_treino_248.csv_32-1,0.62
2014-2015_treino_249.csv_32-1,0.62
2014-2015_treino_250.csv_32-1,0.62
2014-2015_treino_251.csv_32-1,0.59
2014-2015_treino_252.csv_32-1,0.59
2014-2015_treino_253.csv_32-1,0.59
2015-2016_treino_1.csv_32-1,0.50
2015-2016_treino_2.csv_32-1,0.47
2015-2016_treino_3.csv_32-1,0.47
2015-2016_treino_4.csv_32-1,0.47
2015-2016_treino_5.csv_32-1,0.47
2015-2016_treino_6.csv_32-1,0.50
2015-2016_treino_7.csv_32-1,0.47
2015-2016_treino_8.csv_32-1,0.47
2015-2016_treino_9.csv_32-1,0.47
2015-2016_treino_10.csv_32-1,0.50
2015-2016_treino_11.csv_32-1,0.50
2015-2016_treino_12.csv_32-1,0.50
2015-2016_treino_13.csv_32-1,0.50
2015-2016_treino_14.csv_32-1,0.53
2015-2016_treino_15.csv_32-1,0.56
2015-2016_treino_16.csv_32-1,0.59
2015-2016_treino_17.csv_32-1,0.56
2015-2016_treino_18.csv_32-1,0.59
2015-2016_treino_19.csv_32-1,0.59
2015-2016_treino_20.csv_32-1,0.56
2015-2016_treino_21.csv_32-1,0.56
2015-2016_treino_22.csv_32-1,0.59
2015-2016_treino_23.csv_32-1,0.59
2015-2016_treino_24.csv_32-1,0.62
2015-2016_treino_25.csv_32-1,0.62
2015-2016_treino_26.csv_32-1,0.66
2015-2016_treino_27.csv_32-1,0.66
2015-2016_treino_28.csv_32-1,0.66
2015-2016_treino_29.csv_32-1,0.66
2015-2016_treino_30.csv_32-1,0.62
2015-2016_treino_31.csv_32-1,0.59
2015-2016_treino_32.csv_32-1,0.62
2015-2016_treino_33.csv_32-1,0.66
2015-2016_treino_34.csv_32-1,0.69
2015-2016_treino_35.csv_32-1,0.66
2015-2016_treino_36.csv_32-1,0.62
2015-2016_treino_37.csv_32-1,0.59
2015-2016_treino_38.csv_32-1,0.59
2015-2016_treino_39.csv_32-1,0.62
2015-2016_treino_40.csv_32-1,0.66
2015-2016_treino_41.csv_32-1,0.66
2015-2016_treino_42.csv_32-1,0.66
2015-2016_treino_43.csv_32-1,0.69
2015-2016_treino_44.csv_32-1,0.69
2015-2016_treino_45.csv_32-1,0.72
2015-2016_treino_46.csv_32-1,0.72
2015-2016_treino_47.csv_32-1,0.72
2015-2016_treino_48.csv_32-1,0.69
2015-2016_treino_49.csv_32-1,0.69
2015-2016_treino_50.csv_32-1,0.69
2015-2016_treino_51.csv_32-1,0.66
2015-2016_treino_52.csv_32-1,0.69
2015-2016_treino_53.csv_32-1,0.69
2015-2016_treino_54.csv_32-1,0.66
2015-2016_treino_55.csv_32-1,0.62
2015-2016_treino_56.csv_32-1,0.62
2015-2016_treino_57.csv_32-1,0.59
2015-2016_treino_58.csv_32-1,0.59
2015-2016_treino_59.csv_32-1,0.59
2015-2016_treino_60.csv_32-1,0.59
2015-2016_treino_61.csv_32-1,0.62
2015-2016_treino_62.csv_32-1,0.66
2015-2016_treino_63.csv_32-1,0.66
2015-2016_treino_64.csv_32-1,0.62
2015-2016_treino_65.csv_32-1,0.62
2015-2016_treino_66.csv_32-1,0.59
2015-2016_treino_67.csv_32-1,0.62
2015-2016_treino_68.csv_32-1,0.66
2015-2016_treino_69.csv_32-1,0.66
2015-2016_treino_70.csv_32-1,0.66
2015-2016_treino_71.csv_32-1,0.62
2015-2016_treino_72.csv_32-1,0.62
2015-2016_treino_73.csv_32-1,0.62
2015-2016_treino_74.csv_32-1,0.59
2015-2016_treino_75.csv_32-1,0.59
2015-2016_treino_76.csv_32-1,0.62
2015-2016_treino_77.csv_32-1,0.62
2015-2016_treino_78.csv_32-1,0.59
2015-2016_treino_79.csv_32-1,0.59
2015-2016_treino_80.csv_32-1,0.59
2015-2016_treino_81.csv_32-1,0.59
2015-2016_treino_82.csv_32-1,0.59
2015-2016_treino_83.csv_32-1,0.59
2015-2016_treino_84.csv_32-1,0.56
2015-2016_treino_85.csv_32-1,0.53
2015-2016_treino_86.csv_32-1,0.56
2015-2016_treino_87.csv_32-1,0.59
2015-2016_treino_88.csv_32-1,0.59
2015-2016_treino_89.csv_32-1,0.62
2015-2016_treino_90.csv_32-1,0.62
2015-2016_treino_91.csv_32-1,0.59
2015-2016_treino_92.csv_32-1,0.59
2015-2016_treino_93.csv_32-1,0.59
2015-2016_treino_94.csv_32-1,0.56
2015-2016_treino_95.csv_32-1,0.56
2015-2016_treino_96.csv_32-1,0.56
2015-2016_treino_97.csv_32-1,0.53
2015-2016_treino_98.csv_32-1,0.56
2015-2016_treino_99.csv_32-1,0.53
2015-2016_treino_100.csv_32-1,0.53
2015-2016_treino_101.csv_32-1,0.56
2015-2016_treino_102.csv_32-1,0.53
2015-2016_treino_103.csv_32-1,0.56
2015-2016_treino_104.csv_32-1,0.53
2015-2016_treino_105.csv_32-1,0.53
2015-2016_treino_106.csv_32-1,0.53
2015-2016_treino_107.csv_32-1,0.50
2015-2016_treino_108.csv_32-1,0.50
2015-2016_treino_109.csv_32-1,0.50
2015-2016_treino_110.csv_32-1,0.50
2015-2016_treino_111.csv_32-1,0.47
2015-2016_treino_112.csv_32-1,0.47
2015-2016_treino_113.csv_32-1,0.50
2015-2016_treino_114.csv_32-1,0.47
2015-2016_treino_115.csv_32-1,0.47
2015-2016_treino_116.csv_32-1,0.50
2015-2016_treino_117.csv_32-1,0.53
2015-2016_treino_118.csv_32-1,0.53
2015-2016_treino_119.csv_32-1,0.53
2015-2016_treino_120.csv_32-1,0.50
2015-2016_treino_121.csv_32-1,0.50
2015-2016_treino_122.csv_32-1,0.47
2015-2016_treino_123.csv_32-1,0.47
2015-2016_treino_124.csv_32-1,0.44
2015-2016_treino_125.csv_32-1,0.41
2015-2016_treino_126.csv_32-1,0.41
2015-2016_treino_127.csv_32-1,0.41
2015-2016_treino_128.csv_32-1,0.44
2015-2016_treino_129.csv_32-1,0.47
2015-2016_treino_130.csv_32-1,0.44
2015-2016_treino_131.csv_32-1,0.47
2015-2016_treino_132.csv_32-1,0.44
2015-2016_treino_133.csv_32-1,0.41
2015-2016_treino_134.csv_32-1,0.41
2015-2016_treino_135.csv_32-1,0.38
2015-2016_treino_136.csv_32-1,0.41
2015-2016_treino_137.csv_32-1,0.41
2015-2016_treino_138.csv_32-1,0.41
2015-2016_treino_139.csv_32-1,0.41
2015-2016_treino_140.csv_32-1,0.41
2015-2016_treino_141.csv_32-1,0.41
2015-2016_treino_142.csv_32-1,0.44
2015-2016_treino_143.csv_32-1,0.44
2015-2016_treino_144.csv_32-1,0.47
2015-2016_treino_145.csv_32-1,0.44
2015-2016_treino_146.csv_32-1,0.47
2015-2016_treino_147.csv_32-1,0.47
2015-2016_treino_148.csv_32-1,0.44
2015-2016_treino_149.csv_32-1,0.44
2015-2016_treino_150.csv_32-1,0.41
2015-2016_treino_151.csv_32-1,0.38
2015-2016_treino_152.csv_32-1,0.41
2015-2016_treino_153.csv_32-1,0.38
2015-2016_treino_154.csv_32-1,0.41
2015-2016_treino_155.csv_32-1,0.41
2015-2016_treino_156.csv_32-1,0.44
2015-2016_treino_157.csv_32-1,0.44
2015-2016_treino_158.csv_32-1,0.44
2015-2016_treino_159.csv_32-1,0.47
2015-2016_treino_160.csv_32-1,0.47
2015-2016_treino_161.csv_32-1,0.44
2015-2016_treino_162.csv_32-1,0.47
2015-2016_treino_163.csv_32-1,0.44
2015-2016_treino_164.csv_32-1,0.47
2015-2016_treino_165.csv_32-1,0.50
2015-2016_treino_166.csv_32-1,0.50
2015-2016_treino_167.csv_32-1,0.50
2015-2016_treino_168.csv_32-1,0.50
2015-2016_treino_169.csv_32-1,0.47
2015-2016_treino_170.csv_32-1,0.50
2015-2016_treino_171.csv_32-1,0.53
2015-2016_treino_172.csv_32-1,0.50
2015-2016_treino_173.csv_32-1,0.50
2015-2016_treino_174.csv_32-1,0.50
2015-2016_treino_175.csv_32-1,0.53
2015-2016_treino_176.csv_32-1,0.50
2015-2016_treino_177.csv_32-1,0.50
2015-2016_treino_178.csv_32-1,0.50
2015-2016_treino_179.csv_32-1,0.50
2015-2016_treino_180.csv_32-1,0.53
2015-2016_treino_181.csv_32-1,0.53
2015-2016_treino_182.csv_32-1,0.56
2015-2016_treino_183.csv_32-1,0.56
2015-2016_treino_184.csv_32-1,0.56
2015-2016_treino_185.csv_32-1,0.59
2015-2016_treino_186.csv_32-1,0.59
2015-2016_treino_187.csv_32-1,0.59
2015-2016_treino_188.csv_32-1,0.59
2015-2016_treino_189.csv_32-1,0.62
2015-2016_treino_190.csv_32-1,0.66
2015-2016_treino_191.csv_32-1,0.66
2015-2016_treino_192.csv_32-1,0.66
2015-2016_treino_193.csv_32-1,0.66
2015-2016_treino_194.csv_32-1,0.62
2015-2016_treino_195.csv_32-1,0.66
2015-2016_treino_196.csv_32-1,0.66
2015-2016_treino_197.csv_32-1,0.66
2015-2016_treino_198.csv_32-1,0.69
2015-2016_treino_199.csv_32-1,0.69
2015-2016_treino_200.csv_32-1,0.66
2015-2016_treino_201.csv_32-1,0.69
2015-2016_treino_202.csv_32-1,0.69
2015-2016_treino_203.csv_32-1,0.66
2015-2016_treino_204.csv_32-1,0.69
2015-2016_treino_205.csv_32-1,0.69
2015-2016_treino_206.csv_32-1,0.66
2015-2016_treino_207.csv_32-1,0.66
2015-2016_treino_208.csv_32-1,0.66
2015-2016_treino_209.csv_32-1,0.69
2015-2016_treino_210.csv_32-1,0.69
2015-2016_treino_211.csv_32-1,0.69
2015-2016_treino_212.csv_32-1,0.69
2015-2016_treino_213.csv_32-1,0.66
2015-2016_treino_214.csv_32-1,0.66
2015-2016_treino_215.csv_32-1,0.69
2015-2016_treino_216.csv_32-1,0.66
2015-2016_treino_217.csv_32-1,0.66
2015-2016_treino_218.csv_32-1,0.62
2015-2016_treino_219.csv_32-1,0.66
2015-2016_treino_220.csv_32-1,0.62
2015-2016_treino_221.csv_32-1,0.59
2015-2016_treino_222.csv_32-1,0.59
2015-2016_treino_223.csv_32-1,0.59
2016-2017_treino_1.csv_32-1,0.50
2016-2017_treino_2.csv_32-1,0.50
2016-2017_treino_3.csv_32-1,0.50
2016-2017_treino_4.csv_32-1,0.50
2016-2017_treino_5.csv_32-1,0.50
2016-2017_treino_6.csv_32-1,0.50
2016-2017_treino_7.csv_32-1,0.50
2016-2017_treino_8.csv_32-1,0.53
2016-2017_treino_9.csv_32-1,0.53
2016-2017_treino_10.csv_32-1,0.53
2016-2017_treino_11.csv_32-1,0.53
2016-2017_treino_12.csv_32-1,0.53
2016-2017_treino_13.csv_32-1,0.53
2016-2017_treino_14.csv_32-1,0.53
2016-2017_treino_15.csv_32-1,0.53
2016-2017_treino_16.csv_32-1,0.50
2016-2017_treino_17.csv_32-1,0.47
2016-2017_treino_18.csv_32-1,0.47
2016-2017_treino_19.csv_32-1,0.50
2016-2017_treino_20.csv_32-1,0.53
2016-2017_treino_21.csv_32-1,0.53
2016-2017_treino_22.csv_32-1,0.53
2016-2017_treino_23.csv_32-1,0.53
2016-2017_treino_24.csv_32-1,0.56
2016-2017_treino_25.csv_32-1,0.59
2016-2017_treino_26.csv_32-1,0.59
2016-2017_treino_27.csv_32-1,0.59
2016-2017_treino_28.csv_32-1,0.56
2016-2017_treino_29.csv_32-1,0.56
2016-2017_treino_30.csv_32-1,0.53
2016-2017_treino_31.csv_32-1,0.56
2016-2017_treino_32.csv_32-1,0.56
2016-2017_treino_33.csv_32-1,0.59
2016-2017_treino_34.csv_32-1,0.59
2016-2017_treino_35.csv_32-1,0.59
2016-2017_treino_36.csv_32-1,0.56
2016-2017_treino_37.csv_32-1,0.56
2016-2017_treino_38.csv_32-1,0.53
2016-2017_treino_39.csv_32-1,0.53
2016-2017_treino_40.csv_32-1,0.50
2016-2017_treino_41.csv_32-1,0.50
2016-2017_treino_42.csv_32-1,0.50
2016-2017_treino_43.csv_32-1,0.50
2016-2017_treino_44.csv_32-1,0.53
2016-2017_treino_45.csv_32-1,0.50
2016-2017_treino_46.csv_32-1,0.50
2016-2017_treino_47.csv_32-1,0.53
2016-2017_treino_48.csv_32-1,0.56
2016-2017_treino_49.csv_32-1,0.59
2016-2017_treino_50.csv_32-1,0.56
2016-2017_treino_51.csv_32-1,0.56
2016-2017_treino_52.csv_32-1,0.56
2016-2017_treino_53.csv_32-1,0.59
2016-2017_treino_54.csv_32-1,0.56
2016-2017_treino_55.csv_32-1,0.56
2016-2017_treino_56.csv_32-1,0.53
2016-2017_treino_57.csv_32-1,0.53
2016-2017_treino_58.csv_32-1,0.53
2016-2017_treino_59.csv_32-1,0.53
2016-2017_treino_60.csv_32-1,0.53
2016-2017_treino_61.csv_32-1,0.53
2016-2017_treino_62.csv_32-1,0.56
2016-2017_treino_63.csv_32-1,0.53
2016-2017_treino_64.csv_32-1,0.56
2016-2017_treino_65.csv_32-1,0.56
2016-2017_treino_66.csv_32-1,0.56
2016-2017_treino_67.csv_32-1,0.59
2016-2017_treino_68.csv_32-1,0.62
2016-2017_treino_69.csv_32-1,0.66
2016-2017_treino_70.csv_32-1,0.69
2016-2017_treino_71.csv_32-1,0.66
2016-2017_treino_72.csv_32-1,0.66
2016-2017_treino_73.csv_32-1,0.62
2016-2017_treino_74.csv_32-1,0.62
2016-2017_treino_75.csv_32-1,0.59
2016-2017_treino_76.csv_32-1,0.59
2016-2017_treino_77.csv_32-1,0.59
2016-2017_treino_78.csv_32-1,0.56
2016-2017_treino_79.csv_32-1,0.53
2016-2017_treino_80.csv_32-1,0.50
2016-2017_treino_81.csv_32-1,0.47
2016-2017_treino_82.csv_32-1,0.47
2016-2017_treino_83.csv_32-1,0.44
2016-2017_treino_84.csv_32-1,0.41
2016-2017_treino_85.csv_32-1,0.38
2016-2017_treino_86.csv_32-1,0.38
2016-2017_treino_87.csv_32-1,0.34
2016-2017_treino_88.csv_32-1,0.38
2016-2017_treino_89.csv_32-1,0.38
2016-2017_treino_90.csv_32-1,0.38
2016-2017_treino_91.csv_32-1,0.41
2016-2017_treino_92.csv_32-1,0.44
2016-2017_treino_93.csv_32-1,0.44
2016-2017_treino_94.csv_32-1,0.41
2016-2017_treino_95.csv_32-1,0.41
2016-2017_treino_96.csv_32-1,0.41
2016-2017_treino_97.csv_32-1,0.41
2016-2017_treino_98.csv_32-1,0.44
2016-2017_treino_99.csv_32-1,0.41
2016-2017_treino_100.csv_32-1,0.41
2016-2017_treino_101.csv_32-1,0.41
2016-2017_treino_102.csv_32-1,0.41
2016-2017_treino_103.csv_32-1,0.44
2016-2017_treino_104.csv_32-1,0.44
2016-2017_treino_105.csv_32-1,0.47
2016-2017_treino_106.csv_32-1,0.44
2016-2017_treino_107.csv_32-1,0.47
2016-2017_treino_108.csv_32-1,0.47
2016-2017_treino_109.csv_32-1,0.50
2016-2017_treino_110.csv_32-1,0.50
2016-2017_treino_111.csv_32-1,0.50
2016-2017_treino_112.csv_32-1,0.53
2016-2017_treino_113.csv_32-1,0.56
2016-2017_treino_114.csv_32-1,0.59
2016-2017_treino_115.csv_32-1,0.62
2016-2017_treino_116.csv_32-1,0.66
2016-2017_treino_117.csv_32-1,0.69
2016-2017_treino_118.csv_32-1,0.72
2016-2017_treino_119.csv_32-1,0.72
2016-2017_treino_120.csv_32-1,0.72
2016-2017_treino_121.csv_32-1,0.69
2016-2017_treino_122.csv_32-1,0.66
2016-2017_treino_123.csv_32-1,0.66
2016-2017_treino_124.csv_32-1,0.62
2016-2017_treino_125.csv_32-1,0.66
2016-2017_treino_126.csv_32-1,0.69
2016-2017_treino_127.csv_32-1,0.69
2016-2017_treino_128.csv_32-1,0.69
2016-2017_treino_129.csv_32-1,0.69
2016-2017_treino_130.csv_32-1,0.69
2016-2017_treino_131.csv_32-1,0.69
2016-2017_treino_132.csv_32-1,0.66
2016-2017_treino_133.csv_32-1,0.66
2016-2017_treino_134.csv_32-1,0.66
2016-2017_treino_135.csv_32-1,0.66
2016-2017_treino_136.csv_32-1,0.66
2016-2017_treino_137.csv_32-1,0.66
2016-2017_treino_138.csv_32-1,0.69
2016-2017_treino_139.csv_32-1,0.69
2016-2017_treino_140.csv_32-1,0.69
2016-2017_treino_141.csv_32-1,0.69
2016-2017_treino_142.csv_32-1,0.69
2016-2017_treino_143.csv_32-1,0.69
2016-2017_treino_144.csv_32-1,0.69
2016-2017_treino_145.csv_32-1,0.69
2016-2017_treino_146.csv_32-1,0.66
2016-2017_treino_147.csv_32-1,0.66
2016-2017_treino_148.csv_32-1,0.66
2016-2017_treino_149.csv_32-1,0.62
2016-2017_treino_150.csv_32-1,0.62
2016-2017_treino_151.csv_32-1,0.62
2016-2017_treino_152.csv_32-1,0.62
2016-2017_treino_153.csv_32-1,0.62
2016-2017_treino_154.csv_32-1,0.62
2016-2017_treino_155.csv_32-1,0.59
2016-2017_treino_156.csv_32-1,0.59
2016-2017_treino_157.csv_32-1,0.56
2016-2017_treino_158.csv_32-1,0.53
2016-2017_treino_159.csv_32-1,0.56
2016-2017_treino_160.csv_32-1,0.53
2016-2017_treino_161.csv_32-1,0.53
2016-2017_treino_162.csv_32-1,0.50
2016-2017_treino_163.csv_32-1,0.50
2016-2017_treino_164.csv_32-1,0.53
2016-2017_treino_165.csv_32-1,0.50
2016-2017_treino_166.csv_32-1,0.50
2016-2017_treino_167.csv_32-1,0.50
2016-2017_treino_168.csv_32-1,0.53
2016-2017_treino_169.csv_32-1,0.53
2016-2017_treino_170.csv_32-1,0.50
2016-2017_treino_171.csv_32-1,0.47
2016-2017_treino_172.csv_32-1,0.47
2016-2017_treino_173.csv_32-1,0.44
2016-2017_treino_174.csv_32-1,0.47
2016-2017_treino_175.csv_32-1,0.47
2016-2017_treino_176.csv_32-1,0.44
2016-2017_treino_177.csv_32-1,0.44
2016-2017_treino_178.csv_32-1,0.47
2016-2017_treino_179.csv_32-1,0.47
2016-2017_treino_180.csv_32-1,0.44
2016-2017_treino_181.csv_32-1,0.44
2016-2017_treino_182.csv_32-1,0.44
2016-2017_treino_183.csv_32-1,0.44
2016-2017_treino_184.csv_32-1,0.41
2016-2017_treino_185.csv_32-1,0.44
2016-2017_treino_186.csv_32-1,0.47
2016-2017_treino_187.csv_32-1,0.50
2016-2017_treino_188.csv_32-1,0.53
2016-2017_treino_189.csv_32-1,0.53
2016-2017_treino_190.csv_32-1,0.56
2016-2017_treino_191.csv_32-1,0.53
2016-2017_treino_192.csv_32-1,0.53
2016-2017_treino_193.csv_32-1,0.53
2016-2017_treino_194.csv_32-1,0.56
2016-2017_treino_195.csv_32-1,0.59
2016-2017_treino_196.csv_32-1,0.59
2016-2017_treino_197.csv_32-1,0.62
2016-2017_treino_198.csv_32-1,0.59
2016-2017_treino_199.csv_32-1,0.56
2016-2017_treino_200.csv_32-1,0.56
2016-2017_treino_201.csv_32-1,0.53
2016-2017_treino_202.csv_32-1,0.53
2016-2017_treino_203.csv_32-1,0.56
2016-2017_treino_204.csv_32-1,0.56
2016-2017_treino_205.csv_32-1,0.56
2016-2017_treino_206.csv_32-1,0.53
2016-2017_treino_207.csv_32-1,0.53
2016-2017_treino_208.csv_32-1,0.53
2016-2017_treino_209.csv_32-1,0.53
2016-2017_treino_210.csv_32-1,0.53
2016-2017_treino_211.csv_32-1,0.53
2016-2017_treino_212.csv_32-1,0.53
2016-2017_treino_213.csv_32-1,0.56
2016-2017_treino_214.csv_32-1,0.53
2016-2017_treino_215.csv_32-1,0.53
2016-2017_treino_216.csv_32-1,0.53
2016-2017_treino_217.csv_32-1,0.53
2016-2017_treino_218.csv_32-1,0.50
2016-2017_treino_219.csv_32-1,0.50
2016-2017_treino_220.csv_32-1,0.47
2016-2017_treino_221.csv_32-1,0.50
2016-2017_treino_222.csv_32-1,0.50
2016-2017_treino_223.csv_32-1,0.50
2016-2017_treino_224.csv_32-1,0.53
2016-2017_treino_225.csv_32-1,0.53
2016-2017_treino_226.csv_32-1,0.50
2016-2017_treino_227.csv_32-1,0.50
2016-2017_treino_228.csv_32-1,0.47
2018-2019_treino_1.csv_32-1,0.47
2018-2019_treino_2.csv_32-1,0.47
2018-2019_treino_3.csv_32-1,0.50
2018-2019_treino_4.csv_32-1,0.50
2018-2019_treino_5.csv_32-1,0.47
2018-2019_treino_6.csv_32-1,0.50
2018-2019_treino_7.csv_32-1,0.50
2018-2019_treino_8.csv_32-1,0.50
2018-2019_treino_9.csv_32-1,0.53
2018-2019_treino_10.csv_32-1,0.50
2018-2019_treino_11.csv_32-1,0.47
2018-2019_treino_12.csv_32-1,0.50
2018-2019_treino_13.csv_32-1,0.53
2018-2019_treino_14.csv_32-1,0.53
2018-2019_treino_15.csv_32-1,0.56
2018-2019_treino_16.csv_32-1,0.56
2018-2019_treino_17.csv_32-1,0.59
2018-2019_treino_18.csv_32-1,0.59
2018-2019_treino_19.csv_32-1,0.59
2018-2019_treino_20.csv_32-1,0.62
2018-2019_treino_21.csv_32-1,0.62
2018-2019_treino_22.csv_32-1,0.62
2018-2019_treino_23.csv_32-1,0.59
2018-2019_treino_24.csv_32-1,0.56
2018-2019_treino_25.csv_32-1,0.59
2018-2019_treino_26.csv_32-1,0.59
2018-2019_treino_27.csv_32-1,0.62
2018-2019_treino_28.csv_32-1,0.62
2018-2019_treino_29.csv_32-1,0.62
2018-2019_treino_30.csv_32-1,0.59
2018-2019_treino_31.csv_32-1,0.59
2018-2019_treino_32.csv_32-1,0.62
2018-2019_treino_33.csv_32-1,0.66
2018-2019_treino_34.csv_32-1,0.66
2018-2019_treino_35.csv_32-1,0.66
2018-2019_treino_36.csv_32-1,0.69
2018-2019_treino_37.csv_32-1,0.72
2018-2019_treino_38.csv_32-1,0.72
2018-2019_treino_39.csv_32-1,0.72
2018-2019_treino_40.csv_32-1,0.72
2018-2019_treino_41.csv_32-1,0.72
2018-2019_treino_42.csv_32-1,0.72
2018-2019_treino_43.csv_32-1,0.75
2018-2019_treino_44.csv_32-1,0.75
2018-2019_treino_45.csv_32-1,0.75
2018-2019_treino_46.csv_32-1,0.78
2018-2019_treino_47.csv_32-1,0.78
2018-2019_treino_48.csv_32-1,0.78
2018-2019_treino_49.csv_32-1,0.78
2018-2019_treino_50.csv_32-1,0.78
2018-2019_treino_51.csv_32-1,0.81
2018-2019_treino_52.csv_32-1,0.78
2018-2019_treino_53.csv_32-1,0.78
2018-2019_treino_54.csv_32-1,0.78
2018-2019_treino_55.csv_32-1,0.78
2018-2019_treino_56.csv_32-1,0.78
2018-2019_treino_57.csv_32-1,0.78
2018-2019_treino_58.csv_32-1,0.75
2018-2019_treino_59.csv_32-1,0.75
2018-2019_treino_60.csv_32-1,0.72
2018-2019_treino_61.csv_32-1,0.72
2018-2019_treino_62.csv_32-1,0.75
2018-2019_treino_63.csv_32-1,0.75
2018-2019_treino_64.csv_32-1,0.72
2018-2019_treino_65.csv_32-1,0.69
2018-2019_treino_66.csv_32-1,0.69
2018-2019_treino_67.csv_32-1,0.69
2018-2019_treino_68.csv_32-1,0.66
2018-2019_treino_69.csv_32-1,0.62
2018-2019_treino_70.csv_32-1,0.59
2018-2019_treino_71.csv_32-1,0.62
2018-2019_treino_72.csv_32-1,0.59
2018-2019_treino_73.csv_32-1,0.59
2018-2019_treino_74.csv_32-1,0.62
2018-2019_treino_75.csv_32-1,0.59
2018-2019_treino_76.csv_32-1,0.56
2018-2019_treino_77.csv_32-1,0.53
2018-2019_treino_78.csv_32-1,0.50
2018-2019_treino_79.csv_32-1,0.47
2018-2019_treino_80.csv_32-1,0.47
2018-2019_treino_81.csv_32-1,0.44
2018-2019_treino_82.csv_32-1,0.41
2018-2019_treino_83.csv_32-1,0.41
2018-2019_treino_84.csv_32-1,0.41
2018-2019_treino_85.csv_32-1,0.41
2018-2019_treino_86.csv_32-1,0.38
2018-2019_treino_87.csv_32-1,0.38
2018-2019_treino_88.csv_32-1,0.38
2018-2019_treino_89.csv_32-1,0.34
2018-2019_treino_90.csv_32-1,0.38
2018-2019_treino_91.csv_32-1,0.38
2018-2019_treino_92.csv_32-1,0.38
2018-2019_treino_93.csv_32-1,0.38
2018-2019_treino_94.csv_32-1,0.38
2018-2019_treino_95.csv_32-1,0.38
2018-2019_treino_96.csv_32-1,0.41
2018-2019_treino_97.csv_32-1,0.41
2018-2019_treino_98.csv_32-1,0.41
2018-2019_treino_99.csv_32-1,0.38
2018-2019_treino_100.csv_32-1,0.41
2018-2019_treino_101.csv_32-1,0.44
2018-2019_treino_102.csv_32-1,0.47
2018-2019_treino_103.csv_32-1,0.47
2018-2019_treino_104.csv_32-1,0.47
2018-2019_treino_105.csv_32-1,0.47
2018-2019_treino_106.csv_32-1,0.47
2018-2019_treino_107.csv_32-1,0.50
2018-2019_treino_108.csv_32-1,0.50
2018-2019_treino_109.csv_32-1,0.50
2018-2019_treino_110.csv_32-1,0.50
2018-2019_treino_111.csv_32-1,0.53
2018-2019_treino_112.csv_32-1,0.53
2018-2019_treino_113.csv_32-1,0.56
2018-2019_treino_114.csv_32-1,0.59
2018-2019_treino_115.csv_32-1,0.56
2018-2019_treino_116.csv_32-1,0.59
2018-2019_treino_117.csv_32-1,0.59
2018-2019_treino_118.csv_32-1,0.59
2018-2019_treino_119.csv_32-1,0.62
2018-2019_treino_120.csv_32-1,0.66
2018-2019_treino_121.csv_32-1,0.69
2018-2019_treino_122.csv_32-1,0.66
